,addedTime,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,bodyPart,bodyPart_head,bodyPart_left-foot,bodyPart_other,bodyPart_right-foot,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,draw.start.x,draw.start.y,event.awayTeam.name,event.awayTeam.slug,event.homeTeam.name,event.homeTeam.slug,event.id,event.slug,event.winnerCode,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,goalMouthLocation,goalType,homeTeam_False,homeTeam_True,id,incidentType,isHome,opponent,outcome_block,outcome_goal,outcome_miss,outcome_post,outcome_save,player.firstName,player.id,player.lastName,player.name,player.position,player.shortName,player.slug,player.userCount,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,reversedPeriodTime,reversedPeriodTimeSeconds,shotType,shot_sit_assisted,shot_sit_corner,shot_sit_fast-break,shot_sit_free-kick,shot_sit_penalty,shot_sit_regular,shot_sit_set-piece,shot_sit_throw-in-set-piece,situation,team,time,timeSeconds,xg,xgot,shot.angle,shot.distance,xG,xG_per90,statistics.minutesPlayed,statistics.expectedAssists
774,0,9.0,51.4,0,right-foot,0,0,0,1,51.4,9.0,50.7,0,50.7,81.0,52.2,18.8,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,49.3,19.0,low-centre,0,0,1,2170419,shot,True,Manchester City,1,0,0,0,0,0,837495,0,Gustavo Hamer,M,G. Hamer,gustavo-hamer,641,18.8,52.2,0,17,988,block,0,0,0,0,0,0,0,1,throw-in-set-piece,Sheffield United,74,4412,0.0,0.0,32.748581271705945,19.73991548214841,0.0005,0.0005,90,0.024269
775,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,52.6,0,52.6,86.7,56.1,3.4,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,47.4,13.3,low-right,regular,1,0,2170372,shot,False,Sheffield United,0,1,0,0,0,0,839956,0,Erling Haaland,F,E. Haaland,erling-haaland,259738,3.4,56.1,0,28,1657,goal,1,0,0,0,0,0,0,0,assisted,Manchester City,63,3743,0.0,0.0,63.918446033812295,7.866300223366709,0.762034945078114,0.762034945078114,90,0.0142061
776,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,49.1,0,49.1,38.9,47.8,25.2,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,50.9,61.1,high,0,1,0,2170364,shot,False,Sheffield United,0,0,1,0,0,0,44614,0,Kyle Walker,D,K. Walker,kyle-walker,8909,25.2,47.8,0,29,1722,miss,1,0,0,0,0,0,0,0,assisted,Manchester City,62,3678,0.0,0.0,24.897985994944612,25.896018449073473,0.010196078431372548,0.0101960784313725,90,0.440851
777,0,0.2,46.9,0,left-foot,0,1,0,0,46.9,0.2,45.4,0,45.4,85.4,31.8,6.4,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,54.6,14.6,low-left,0,1,0,2170362,shot,False,Sheffield United,0,0,0,0,1,0,944656,0,Julián Álvarez,F,J. Álvarez,julian-alvarez,50391,6.4,31.8,0,29,1740,save,1,0,0,0,0,0,0,0,assisted,Manchester City,62,3660,0.0,0.0,12.000618050169164,19.296039262777747,0.0,0.0,90,0.181048
778,0,3.8,44.4,0,left-foot,0,1,0,0,44.4,3.8,48.9,0,48.9,86.1,41.5,7.4,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,51.1,13.9,low-centre,0,1,0,2170357,shot,False,Sheffield United,0,0,0,0,1,0,839956,0,Erling Haaland,F,E. Haaland,erling-haaland,259738,7.4,41.5,0,30,1792,save,1,0,0,0,0,0,0,0,assisted,Manchester City,61,3608,0.0,0.0,41.41479043919721,11.873709775697522,0.028281132846621974,0.0282811328466219,90,0.0142061
779,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,56.1,0,56.1,95.8,37.9,14.0,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,43.9,4.2,close-right,0,1,0,2170350,shot,False,Sheffield United,0,0,1,0,0,0,827606,0,Rodri,M,Rodri,rodri,12992,14.0,37.9,0,33,1927,miss,1,0,0,0,0,0,0,0,assisted,Manchester City,58,3473,0.0,0.0,26.93217495905326,18.941306799454022,0.011345755693581781,0.0113457556935817,90,0.0906701
780,0,11.4,53.4,0,left-foot,0,1,0,0,53.4,11.4,47.7,0,47.7,81.0,59.7,23.8,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,52.3,19.0,low-left,0,1,0,2170345,shot,False,Sheffield United,1,0,0,0,0,0,318941,0,Rúben Dias,D,R. Dias,ruben-dias,12642,23.8,59.7,0,34,2006,block,1,0,0,0,0,0,0,0,assisted,Manchester City,57,3394,0.0,0.0,22.897263121546565,26.25779326306406,0.007774936061381074,0.007774936061381,90,0.0991476
781,0,9.9,19.1,0,head,1,0,0,0,19.1,9.9,0.7,0,0.7,88.9,51.1,10.5,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,99.3,11.1,left,0,1,0,2170333,shot,False,Sheffield United,0,0,1,0,0,0,944656,0,Julián Álvarez,F,J. Álvarez,julian-alvarez,50391,10.5,51.1,0,36,2131,miss,1,0,0,0,0,0,0,0,assisted,Manchester City,55,3269,0.0,0.0,55.6638675357456,11.947117544896596,0.021777126099706744,0.0217771260997067,90,0.181048
782,0,10.9,33.7,0,right-foot,0,0,0,1,33.7,10.9,46.2,0,46.2,81.0,32.2,12.2,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,53.8,19.0,low-left,0,1,0,2170332,shot,False,Sheffield United,1,0,0,0,0,0,189061,0,Jack Grealish,F,J. Grealish,jack-grealish,22718,12.2,32.2,0,36,2137,block,1,0,0,0,0,0,0,0,assisted,Manchester City,55,3263,0.0,0.0,17.598997785291363,21.74180036135974,0.029227272727272727,0.0292272727272727,90,0.469467
783,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,57.3,0,57.3,81.9,49.7,8.3,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,42.7,18.1,close-right,0,1,0,2170305,shot,False,Sheffield United,0,0,1,0,0,0,839956,0,Erling Haaland,F,E. Haaland,erling-haaland,259738,8.3,49.7,0,40,2393,miss,1,0,0,0,0,0,0,0,assisted,Manchester City,51,3007,0.0,0.0,67.9937892699809,10.013864923800003,0.15914425770308122,0.1591442577030812,90,0.0142061
784,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,57.0,0,57.0,19.4,59.1,15.1,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,43.0,80.6,high-right,0,1,0,2170295,shot,False,Sheffield United,0,0,1,0,0,0,827606,0,Rodri,M,Rodri,rodri,12992,15.1,59.1,0,43,2530,miss,1,0,0,0,0,0,0,0,assisted,Manchester City,48,2870,0.0,0.0,31.015549380662968,18.333382684737444,0.025128205128205128,0.0251282051282051,90,0.0906701
785,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,44.9,0,44.9,15.3,42.6,27.8,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,55.1,84.7,high,0,1,0,2170288,shot,False,Sheffield United,0,0,1,0,0,0,827606,0,Rodri,M,Rodri,rodri,12992,27.8,42.6,0,44,2592,miss,1,0,0,0,0,0,0,0,assisted,Manchester City,47,2808,0.0,0.0,21.393315603399902,29.24955787831107,0.0,0.0,90,0.0906701
786,3,7.1,43.5,0,right-foot,0,0,0,1,43.5,7.1,49.0,0,49.0,81.0,37.9,14.3,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,51.0,19.0,low-centre,0,1,0,2170243,shot,False,Sheffield United,1,0,0,0,0,0,944656,0,Julián Álvarez,F,J. Álvarez,julian-alvarez,50391,14.3,37.9,0,1,2563,block,1,0,0,0,0,0,0,0,assisted,Manchester City,45,2837,0.0,0.0,26.795121611219585,19.17196245576252,0.020454545454545454,0.0204545454545454,90,0.181048
787,1,2.4,48.0,0,right-foot,0,0,0,1,48.0,2.4,49.0,0,49.0,81.0,47.4,3.9,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,51.0,19.0,low-centre,0,1,0,2170240,shot,False,Sheffield United,1,0,0,0,0,0,189061,0,Jack Grealish,F,J. Grealish,jack-grealish,22718,3.9,47.4,0,1,2673,block,1,0,0,0,0,0,0,0,assisted,Manchester City,45,2727,0.0,0.0,102.77024446753175,6.9859809605477405,0.1414400305576776,0.1414400305576776,90,0.469467
788,0,1.8,49.6,0,right-foot,0,0,0,1,49.6,1.8,50.6,0,50.6,96.2,38.2,23.5,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,49.4,3.8,low-centre,0,1,0,2170225,shot,False,Sheffield United,0,0,0,0,1,0,827606,0,Rodri,M,Rodri,rodri,12992,23.5,38.2,0,3,174,save,1,0,0,0,0,0,0,0,assisted,Manchester City,43,2526,0.0,0.0,21.808017130016538,26.729977819465926,0.004324693422519509,0.0043246934225195,90,0.0906701
789,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,55.2,0,55.2,94.9,50.0,11.5,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,44.8,5.1,right,0,1,0,2170203,shot,False,Sheffield United,0,0,0,1,0,0,839956,0,Erling Haaland,F,E. Haaland,erling-haaland,259738,11.5,50.0,0,9,538,post,0,0,0,0,1,0,0,0,penalty,Manchester City,37,2162,0.0,0.0,51.92538029437744,12.791328443185254,0.24369444444444446,0.2436944444444444,90,0.0142061
790,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,49.6,0,49.6,37.5,75.9,24.5,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,50.4,62.5,high,0,1,0,2170178,shot,False,Sheffield United,0,0,1,0,0,0,944656,0,Julián Álvarez,F,J. Álvarez,julian-alvarez,50391,24.5,75.9,0,15,875,miss,0,0,0,1,0,0,0,0,free-kick,Manchester City,31,1825,0.0,0.0,12.430428879381724,35.933153953731676,0.0,0.0,90,0.181048
791,0,4.7,48.0,0,left-foot,0,1,0,0,48.0,4.7,47.4,0,47.4,84.2,47.2,6.8,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,52.6,15.8,low-left,0,1,0,2170167,shot,False,Sheffield United,0,0,0,0,1,0,944656,0,Julián Álvarez,F,J. Álvarez,julian-alvarez,50391,6.8,47.2,0,19,1106,save,0,0,0,0,0,1,0,0,regular,Manchester City,27,1594,0.0,0.0,73.7698440580862,9.061214347662194,0.2261868686868687,0.2261868686868687,90,0.181048
792,0,8.6,34.3,0,right-foot,0,0,0,1,34.3,8.6,48.1,0,48.1,81.0,31.8,10.2,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,51.9,19.0,low-left,0,1,0,2170159,shot,False,Sheffield United,1,0,0,0,0,0,136710,0,Mateo Kovačić,M,M. Kovačić,mateo-kovacic,15767,10.2,31.8,0,20,1176,block,1,0,0,0,0,0,0,0,assisted,Manchester City,26,1524,0.0,0.0,15.928380217078969,20.96762481790828,0.010227272727272727,0.0107029598308668,86,0.383659
793,0,24.2,56.0,0,right-foot,0,0,0,1,56.0,24.2,50.4,0,50.4,81.0,57.3,30.1,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,49.6,19.0,low-centre,0,1,0,2170121,shot,False,Sheffield United,1,0,0,0,0,0,44614,0,Kyle Walker,D,K. Walker,kyle-walker,8909,30.1,57.3,0,31,1809,block,1,0,0,0,0,0,0,0,assisted,Manchester City,15,891,0.0,0.0,19.93696091085109,31.47055884317745,0.00034759358288770055,0.0003475935828877,90,0.440851
794,0,2.4,49.5,0,left-foot,0,1,0,0,49.5,2.4,77.1,0,77.1,93.1,40.0,4.1,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,22.9,6.9,right,0,1,0,2170131,shot,False,Sheffield United,0,0,1,0,0,0,149663,0,Nathan Aké,D,N. Aké,nathan-ake,6997,4.1,40.0,0,33,1931,miss,0,1,0,0,0,0,0,0,corner,Manchester City,13,769,0.0,0.0,28.81975312561946,10.987235546130648,0.02,0.02,90,0.0126724
795,0,4.7,41.9,0,left-foot,0,1,0,0,41.9,4.7,48.4,0,48.4,81.0,37.8,7.7,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,51.6,19.0,low-centre,0,1,0,2170116,shot,False,Sheffield United,1,0,0,0,0,0,839956,0,Erling Haaland,F,E. Haaland,erling-haaland,259738,7.7,37.8,0,33,1932,block,0,1,0,0,0,0,0,0,corner,Manchester City,13,768,0.0,0.0,26.320018756888945,14.689518638162033,0.0,0.0,90,0.0142061
796,0,0.7,50.0,0,head,1,0,0,0,50.0,0.7,51.0,0,51.0,84.2,46.7,9.6,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,49.0,15.8,low-centre,0,1,0,2170104,shot,False,Sheffield United,0,0,0,0,1,0,839956,0,Erling Haaland,F,E. Haaland,erling-haaland,259738,9.6,46.7,0,34,2030,save,1,0,0,0,0,0,0,0,assisted,Manchester City,12,670,0.0,0.0,56.54669054592735,11.459254989181076,0.04013514497813236,0.0401351449781323,90,0.0142061
797,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,60.0,0,60.0,70.8,57.2,11.2,Manchester City,manchester-city,Sheffield United,sheffield-united,11352524,manchester-city-sheffield-united,2,0,40.0,29.2,right,0,1,0,2170093,shot,False,Sheffield United,0,0,1,0,0,0,839956,0,Erling Haaland,F,E. Haaland,erling-haaland,259738,11.2,57.2,0,39,2281,miss,1,0,0,0,0,0,0,0,assisted,Manchester City,7,419,0.0,0.0,40.40412572758253,14.205950536179861,0.1119047619047619,0.1119047619047619,90,0.0142061
798,7,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,59.2,0,59.2,43.1,64.5,13.4,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,40.8,56.9,close-high-right,0,0,1,2181268,shot,True,Bournemouth,0,0,1,0,0,0,885864,0,Frank Onyeka,M,F. Onyeka,frank-onyeka,674,13.4,64.5,0,1,524,miss,0,0,0,0,0,1,0,0,regular,Brentford,90,5776,0.0,0.0,22.55408440471572,20.19116653049298,0.01261808367071525,0.0597698700191774,19,0.665051
799,7,4.6,52.9,0,right-foot,0,0,0,1,52.9,4.6,51.4,0,51.4,81.0,53.2,5.6,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,48.6,19.0,low-centre,0,0,1,2181267,shot,True,Bournemouth,1,0,0,0,0,0,805123,0,Yoane Wissa,F,Y. Wissa,yoane-wissa,2827,5.6,53.2,0,1,539,block,1,0,0,0,0,0,0,0,assisted,Brentford,90,5761,0.0,0.0,80.15000017141807,8.284575700600264,0.10615872125976492,0.1061587212597649,90,0.0147496
800,3,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,47.4,0,47.4,98.1,55.3,14.1,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,52.6,1.9,low-left,regular,0,1,2181229,shot,True,Bournemouth,0,1,0,0,0,0,927083,0,Bryan Mbeumo,F,B. Mbeumo,bryan-mbeumo,4744,14.1,55.3,0,1,758,goal,1,0,0,0,0,0,0,0,assisted,Brentford,90,5542,0.0,0.0,38.7719350072491,15.992325369196662,0.7371347811852015,0.7371347811852015,90,0.391376
801,1,0.0,0.0,0,head,1,0,0,0,0.0,0.0,38.7,0,38.7,90.3,51.9,13.9,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,61.3,9.7,left,0,0,1,2181184,shot,True,Bournemouth,0,0,1,0,0,0,972421,0,Keane Lewis-Potter,F,K. Lewis-Potter,keane-lewis-potter,470,13.9,51.9,0,1,886,miss,1,0,0,0,0,0,0,0,assisted,Brentford,90,5414,0.0,0.0,43.18833741006877,15.100326900785603,0.0220316715542522,0.1043605494675104,19,0.0279089
802,0,11.5,34.1,0,right-foot,0,0,0,1,34.1,11.5,47.3,0,47.3,81.0,31.7,13.6,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,52.7,19.0,low-left,0,0,1,2181117,shot,True,Bournemouth,1,0,0,0,0,0,1014556,0,Michael Olakigbe,F,M. Olakigbe,olakigbe-michael,34,13.6,31.7,0,6,356,block,1,0,0,0,0,0,0,0,assisted,Brentford,85,5044,0.0,0.0,17.4409195098334,22.97568175223336,0.015,0.1687499999999999,8,0.00963151
803,0,1.0,52.3,0,left-foot,0,1,0,0,52.3,1.0,50.8,0,50.8,93.7,57.5,4.4,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,49.2,6.3,low-centre,0,0,1,2181099,shot,True,Bournemouth,0,0,0,0,1,0,576384,0,Kristoffer Ajer,D,K. Ajer,kristoffer-ajer,760,4.4,57.5,0,8,443,save,1,0,0,0,0,0,0,0,assisted,Brentford,83,4957,0.0,0.0,47.12109639666145,9.37362004708935,0.21922394719326696,2.1922394719326697,9,0.0869612
804,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,40.7,0,40.7,88.9,62.4,16.6,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,59.3,11.1,left,0,1,0,2181076,shot,False,Brentford,0,0,1,0,0,0,855731,0,David Brooks,M,D. Brooks,david-brooks,722,16.6,62.4,0,10,569,miss,1,0,0,0,0,0,0,0,assisted,Bournemouth,81,4831,0.0,0.0,24.904390467183504,21.268224599629015,0.020307692307692308,0.0609230769230769,30,0.0
805,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,49.5,0,49.5,85.4,51.3,4.0,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,50.5,14.6,low-centre,regular,1,0,2181021,shot,False,Brentford,0,1,0,0,0,0,855731,0,David Brooks,M,D. Brooks,david-brooks,722,4.0,51.3,0,14,834,goal,1,0,0,0,0,0,0,0,assisted,Bournemouth,77,4566,0.0,0.0,106.65229973035419,6.931128874149276,0.7899313319530711,2.3697939958592134,30,0.0
806,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,54.9,0,54.9,84.8,42.1,3.1,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,45.1,15.2,right,0,0,1,2181000,shot,True,Bournemouth,0,0,0,1,0,0,972421,0,Keane Lewis-Potter,F,K. Lewis-Potter,keane-lewis-potter,470,3.1,42.1,0,15,896,post,1,0,0,0,0,0,0,0,assisted,Brentford,76,4504,0.0,0.0,41.61169746606013,8.777612048572113,0.08241545893719807,0.3903890160183066,19,0.0279089
807,0,2.2,51.1,0,right-foot,0,0,0,1,51.1,2.2,52.5,0,52.5,98.7,56.2,20.4,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,47.5,1.3,low-right,0,0,1,2180989,shot,True,Bournemouth,0,0,0,0,1,0,885864,0,Frank Onyeka,M,F. Onyeka,frank-onyeka,674,20.4,56.2,0,17,990,save,0,1,0,0,0,0,0,0,corner,Brentford,74,4410,0.0,0.0,28.291176591608746,22.014580526442394,0.275,1.3026315789473684,19,0.665051
808,0,1.0,51.1,0,head,1,0,0,0,51.1,1.0,48.8,0,48.8,79.7,54.0,7.8,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,51.2,20.3,high-centre,0,0,1,2180972,shot,True,Bournemouth,0,0,0,0,1,0,135256,0,Christian Nørgaard,M,C. Nørgaard,christian-norgaard,833,7.8,54.0,0,17,1003,save,0,1,0,0,0,0,0,0,corner,Brentford,74,4397,0.0,0.0,62.081940483763084,10.195004694894468,0.003009803921568628,0.0030098039215686,90,0.258575
809,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,36.3,0,36.3,59.7,63.4,26.9,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,63.7,40.3,high-left,0,0,1,2180868,shot,True,Bournemouth,0,0,1,0,0,0,599128,0,Rico Henry,D,R. Henry,rico-henry,664,26.9,63.4,0,27,1599,miss,0,0,0,0,0,0,0,1,throw-in-set-piece,Brentford,64,3801,0.0,0.0,19.00969351660867,30.513629587234036,0.0020168067226890756,0.002016806722689,90,0.0249009
810,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,44.5,0,44.5,98.7,39.8,11.0,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,55.5,1.3,left,0,0,1,2180792,shot,True,Bournemouth,0,0,0,1,0,0,805123,0,Yoane Wissa,F,Y. Wissa,yoane-wissa,2827,11.0,39.8,0,32,1893,post,0,0,1,0,0,0,0,0,fast-break,Brentford,59,3507,0.0,0.0,32.734470769859264,15.52744650732287,0.26,0.26,90,0.0147496
811,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,52.6,0,52.6,36.1,38.0,22.4,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,47.4,63.9,high,0,1,0,2180771,shot,False,Brentford,0,0,1,0,0,0,548660,0,Philip Billing,M,P. Billing,philip-billing,1229,22.4,38.0,0,33,1936,miss,1,0,0,0,0,0,0,0,assisted,Bournemouth,58,3464,0.0,0.0,22.290094613488918,25.847297449989128,0.0,0.0,90,0.0357235
812,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,38.5,0,38.5,88.9,33.9,7.4,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,61.5,11.1,left,0,1,0,2180756,shot,False,Brentford,0,0,1,0,0,0,548660,0,Philip Billing,M,P. Billing,philip-billing,1229,7.4,33.9,0,34,2017,miss,1,0,0,0,0,0,0,0,assisted,Bournemouth,57,3383,0.0,0.0,16.522233935721722,17.798222490381946,0.02,0.02,90,0.0357235
813,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,46.9,0,46.9,36.1,42.6,7.2,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,53.1,63.9,high,0,0,1,2180724,shot,True,Bournemouth,0,0,1,0,0,0,135256,0,Christian Nørgaard,M,C. Nørgaard,christian-norgaard,833,7.2,42.6,0,36,2108,miss,0,1,0,0,0,0,0,0,corner,Brentford,55,3292,0.0,0.0,47.54752013552004,11.085629698983414,0.02015625,0.02015625,90,0.258575
814,0,3.2,44.6,0,head,1,0,0,0,44.6,3.2,36.8,0,36.8,84.7,50.9,7.7,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,63.2,15.3,left,0,0,1,2180758,shot,True,Bournemouth,0,0,1,0,0,0,1006387,0,Kevin Schade,F,K. Schade,kevin-schade,985,7.7,50.9,0,36,2146,miss,0,0,0,0,0,0,1,0,set-piece,Brentford,55,3254,0.0,0.0,71.45549915090149,9.55544565080932,0.02032258064516129,0.0257610177192185,71,0.190326
815,0,2.9,56.1,0,right-foot,0,0,0,1,56.1,2.9,53.9,0,53.9,88.6,71.5,10.4,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,46.1,11.4,low-right,0,1,0,2180631,shot,False,Brentford,0,0,0,0,1,0,322391,0,Ryan Christie,M,R. Christie,ryan-christie,577,10.4,71.5,0,42,2520,save,0,0,0,0,0,1,0,0,regular,Bournemouth,49,2880,0.0,0.0,12.09936581087552,24.10170813206229,0.07745081873745668,0.0801215366249551,87,0.0159362
816,0,1.1,50.9,0,head,1,0,0,0,50.9,1.1,49.8,0,49.8,82.9,53.1,7.7,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,50.2,17.1,low-centre,0,0,1,2180625,shot,True,Bournemouth,0,0,0,0,1,0,814873,0,Vitaly Janelt,M,V. Janelt,vitaly-janelt,567,7.7,53.1,0,43,2562,save,1,0,0,0,0,0,0,0,assisted,Brentford,48,2838,0.0,0.0,66.12572094313694,9.879259207289902,0.12142672464030024,0.1539212002482679,71,0.0
817,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,41.5,0,41.5,86.1,55.1,8.9,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,58.5,13.9,close-left,0,0,1,2180616,shot,True,Bournemouth,0,0,1,0,0,0,927083,0,Bryan Mbeumo,F,B. Mbeumo,bryan-mbeumo,4744,8.9,55.1,0,44,2640,miss,0,0,0,0,0,1,0,0,regular,Brentford,47,2760,0.0,0.0,53.08230916139288,11.451813030601933,0.08335314685314685,0.0833531468531468,90,0.391376
818,0,4.2,52.7,0,head,1,0,0,0,52.7,4.2,50.4,0,50.4,94.3,59.3,9.5,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,49.6,5.7,low-centre,0,1,0,2180444,shot,False,Brentford,0,0,0,0,1,0,934354,0,Antoine Semenyo,F,A. Semenyo,antoine-semenyo,1990,9.5,59.3,0,1,53,save,0,0,0,0,0,1,0,0,regular,Bournemouth,45,2647,0.0,0.0,35.85114701420616,13.99354701906013,0.10299711105454393,0.1544956665818159,60,0.0
819,0,15.9,45.8,0,left-foot,0,1,0,0,45.8,15.9,36.8,0,36.8,94.4,49.9,26.9,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,63.2,5.6,left,0,0,1,2180381,shot,True,Bournemouth,0,0,1,0,0,0,966869,0,Aaron Hickey,D,A. Hickey,hickey-aaron,1107,26.9,49.9,0,6,358,miss,0,0,0,0,0,1,0,0,regular,Brentford,40,2342,0.0,0.0,23.519566053146956,27.47671741675122,0.0,0.0,82,0.0168427
820,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,51.6,0,51.6,37.5,46.5,6.6,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,48.4,62.5,high,0,0,1,2180327,shot,True,Bournemouth,0,0,1,0,0,0,855864,0,Ethan Pinnock,D,E. Pinnock,ethan-pinnock,722,6.6,46.5,0,12,690,miss,0,0,0,0,0,0,1,0,set-piece,Brentford,34,2010,0.0,0.0,72.18111108547724,9.0588279975067,0.022889767237593325,0.0228897672375933,90,0.012555
821,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,48.3,0,48.3,97.5,34.8,10.3,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,51.7,2.5,low-centre,regular,1,0,2180293,shot,False,Brentford,0,1,0,0,0,0,361420,0,Dominic Solanke,F,D. Solanke,dominic-solanke,2142,10.3,34.8,0,16,903,goal,0,0,1,0,0,0,0,0,fast-break,Bournemouth,30,1797,0.0,0.0,20.85949474059202,18.566561866904536,0.2203610003092146,0.2203610003092146,90,0.0203288
822,0,7.1,35.4,0,right-foot,0,0,0,1,35.4,7.1,47.9,0,47.9,81.0,32.0,9.0,Bournemouth,bournemouth,Brentford,brentford,11352543,bournemouth-brentford,3,0,52.1,19.0,low-left,0,1,0,2180274,shot,False,Brentford,1,0,0,0,0,0,851596,0,Justin Kluivert,F,J. Kluivert,justin-kluivert,3339,9.0,32.0,0,16,933,block,0,0,0,0,0,1,0,0,regular,Bournemouth,30,1767,0.0,0.0,15.237430574932528,20.20276100968994,0.012727272727272728,0.0161331626120358,71,0.0305188
