,addedTime,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,bodyPart,bodyPart_head,bodyPart_left-foot,bodyPart_other,bodyPart_right-foot,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,draw.start.x,draw.start.y,event.awayTeam.name,event.awayTeam.slug,event.homeTeam.name,event.homeTeam.slug,event.id,event.slug,event.winnerCode,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,goalMouthLocation,goalType,homeTeam_False,homeTeam_True,id,incidentType,isHome,opponent,outcome_block,outcome_goal,outcome_miss,outcome_post,outcome_save,player.firstName,player.id,player.lastName,player.name,player.position,player.shortName,player.slug,player.userCount,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,reversedPeriodTime,reversedPeriodTimeSeconds,shotType,shot_sit_assisted,shot_sit_corner,shot_sit_fast-break,shot_sit_free-kick,shot_sit_penalty,shot_sit_regular,shot_sit_set-piece,shot_sit_throw-in-set-piece,situation,team,time,timeSeconds,xg,xgot,statistics.minutesPlayed,statistics.expectedAssists
1429,,4.1,48.4,0.0,right-foot,0.0,0.0,,1,48.4,4.1,51.0,0,51.0,96.8,43.7,14.0,Everton,everton,Brentford,brentford,11352628,brentford-everton,2,0,49.0,3.2,low-centre,,1,0,2218006,shot,False,Brentford,0,0.0,0,0.0,1,,876643,,Vitaliy Mykolenko,D,V. Mykolenko,vitaliy-mykolenko,2336,14.0,43.7,0,25,1475,save,0,0.0,0.0,0.0,,1.0,0.0,0.0,regular,Everton,21,1225,0.14523854851723,0.2209,90,0.019904
1430,,,,,head,1.0,0.0,,0,,,41.0,0,41.0,77.8,33.9,10.0,Everton,everton,Brentford,brentford,11352628,brentford-everton,2,0,59.0,22.2,close-left,,1,0,2217981,shot,False,Brentford,0,0.0,1,0.0,0,,923973,,Amadou Onana,M,A. Onana,amadou-onana,2991,10.0,33.9,0,29,1700,miss,0,0.0,0.0,0.0,,0.0,1.0,0.0,set-piece,Everton,17,1000,0.009196943603456,,77,0.0272611
1431,,,,,left-foot,0.0,1.0,,0,,,56.5,0,56.5,97.2,31.6,14.0,Everton,everton,Brentford,brentford,11352628,brentford-everton,2,0,43.5,2.8,close-right,,1,0,2217967,shot,False,Brentford,0,0.0,1,0.0,0,,935543,,Dwight McNeil,M,D. McNeil,dwight-mcneil,1433,14.0,31.6,0,32,1873,miss,1,0.0,0.0,0.0,,0.0,0.0,0.0,assisted,Everton,14,827,0.023399990051985,,90,0.293009
1432,,,,,right-foot,0.0,0.0,,1,,,52.6,0,52.6,79.7,42.5,8.6,Everton,everton,Brentford,brentford,11352628,brentford-everton,2,0,47.4,20.3,high-right,regular,1,0,2217921,shot,False,Brentford,0,1.0,0,0.0,0,,96535,,Abdoulaye Doucouré,M,A. Doucouré,abdoulaye-doucoure,1558,8.6,42.5,0,40,2364,goal,0,1.0,0.0,0.0,,0.0,0.0,0.0,corner,Everton,6,336,0.059841156005859,0.267,90,0.0491882
1433,,,,,left-foot,0.0,1.0,,0,,,41.7,0,41.7,84.7,40.6,26.8,Everton,everton,Brentford,brentford,11352628,brentford-everton,2,0,58.3,15.3,close-left,,0,1,2217888,shot,True,Everton,0,0.0,1,0.0,0,,927083,,Bryan Mbeumo,F,B. Mbeumo,bryan-mbeumo,5281,26.8,40.6,0,44,2603,miss,0,0.0,0.0,1.0,,0.0,0.0,0.0,free-kick,Brentford,2,97,0.051619712263346,,90,0.200113
1434,6.0,10.3,61.0,0.0,left-foot,0.0,1.0,,0,61.0,10.3,49.2,0,49.2,81.0,63.6,12.6,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,50.8,19.0,low-centre,,1,0,2221847,shot,False,Brighton & Hove Albion,1,0.0,0,,0,Dango Ouattara,1106451,,Dango Ouattara,M,D. Ouattara,dango-ouattara,2957,12.6,63.6,0,1,579,block,1,0.0,,0.0,,0.0,0.0,,assisted,Bournemouth,90,5721,0.08073616027832,,27,0.0069934
1435,4.0,9.3,54.5,0.0,left-foot,0.0,1.0,,0,54.5,9.3,46.8,0,46.8,81.0,55.1,10.0,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,53.2,19.0,low-left,,0,1,2221831,shot,True,Bournemouth,1,0.0,0,,0,,962883,,Ansu Fati,F,A. Fati,ansu-fati,65806,10.0,55.1,0,1,709,block,1,0.0,,0.0,,0.0,0.0,,assisted,Brighton & Hove Albion,90,5591,0.11325150728226,,45,0.0460211
1436,2.0,15.4,50.4,0.0,right-foot,0.0,0.0,,1,50.4,15.4,50.4,0,50.4,81.0,50.3,26.0,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,49.6,19.0,low-centre,,1,0,2221816,shot,False,Brighton & Hove Albion,1,0.0,0,,0,,892924,,Hamed Junior Traorè,M,H. J. Traorè,hamed-junior-traore,1618,26.0,50.3,0,1,822,block,0,0.0,,0.0,,1.0,0.0,,regular,Bournemouth,90,5478,0.024637769907713,,8,
1437,,6.6,49.5,0.0,left-foot,0.0,1.0,,0,49.5,6.6,49.4,0,49.4,81.0,49.5,9.4,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,50.6,19.0,low-centre,,1,0,2221748,shot,False,Brighton & Hove Albion,1,0.0,0,,0,,855731,,David Brooks,M,D. Brooks,david-brooks,726,9.4,49.5,0,7,389,block,0,0.0,,0.0,,1.0,0.0,,regular,Bournemouth,84,5011,0.28272697329521,,8,0.0438638
1438,,0.5,46.9,0.0,head,1.0,0.0,,0,46.9,0.5,47.1,0,47.1,81.0,45.4,3.9,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,52.9,19.0,low-left,,1,0,2221712,shot,False,Brighton & Hove Albion,1,0.0,0,,0,,361420,,Dominic Solanke,F,D. Solanke,dominic-solanke,2154,3.9,45.4,0,12,718,block,0,0.0,,0.0,,1.0,0.0,,regular,Bournemouth,79,4682,0.25044417381287,,90,0.0115184
1439,,1.9,44.2,0.0,left-foot,0.0,1.0,,0,44.2,1.9,52.9,0,52.9,98.1,28.5,9.6,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,47.1,1.9,low-right,,1,0,2221711,shot,False,Brighton & Hove Albion,0,0.0,0,,1,,934354,,Antoine Semenyo,F,A. Semenyo,antoine-semenyo,2171,9.6,28.5,0,12,720,save,1,0.0,,0.0,,0.0,0.0,,assisted,Bournemouth,79,4680,0.035027790814638,0.3511,26,
1440,,,,,head,1.0,0.0,,0,,,53.6,0,53.6,85.4,48.4,5.6,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,46.4,14.6,low-right,regular,0,1,2221699,shot,True,Bournemouth,0,1.0,0,,0,,936849,,Kaoru Mitoma,M,K. Mitoma,mitoma-kaoru,13469,5.6,48.4,0,14,833,goal,1,0.0,,0.0,,0.0,0.0,,assisted,Brighton & Hove Albion,77,4567,0.50509160757065,0.8288,45,0.0156317
1441,,18.2,54.2,0.0,left-foot,0.0,1.0,,0,54.2,18.2,50.8,0,50.8,81.0,55.4,25.0,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,49.2,19.0,low-centre,,1,0,2221674,shot,False,Brighton & Hove Albion,1,0.0,0,,0,,934354,,Antoine Semenyo,F,A. Semenyo,antoine-semenyo,2171,25.0,55.4,0,19,1121,block,1,0.0,,0.0,,0.0,0.0,,assisted,Bournemouth,72,4279,0.020306127145886,,26,
1442,,2.0,45.8,0.0,left-foot,0.0,1.0,,0,45.8,2.0,48.1,0,48.1,92.4,28.7,10.8,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,51.9,7.6,low-left,,1,0,2221647,shot,False,Brighton & Hove Albion,0,0.0,0,,1,,934354,,Antoine Semenyo,F,A. Semenyo,antoine-semenyo,2171,10.8,28.7,0,21,1238,save,1,0.0,,0.0,,0.0,0.0,,assisted,Bournemouth,70,4162,0.03376230224967,0.0497,26,
1443,,9.0,60.3,0.0,left-foot,0.0,1.0,,0,60.3,9.0,52.6,0,52.6,81.0,61.2,10.1,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,47.4,19.0,low-right,,0,1,2221631,shot,True,Bournemouth,1,0.0,0,,0,,975079,,João Pedro,F,J. Pedro,joao-pedro,4225,10.1,61.2,0,24,1396,block,1,0.0,,0.0,,0.0,0.0,,assisted,Brighton & Hove Albion,67,4004,0.07774855941534,,27,0.0901093
1444,,,,,head,1.0,0.0,,0,,,47.2,0,47.2,45.8,43.1,10.0,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,52.8,54.2,close-high,,1,0,2221595,shot,False,Brighton & Hove Albion,0,0.0,1,,0,,1023567,,Illia Zabarnyi,D,I. Zabarnyi,illia-zabarnyi,1667,10.0,43.1,0,28,1660,miss,0,1.0,,0.0,,0.0,0.0,,corner,Bournemouth,63,3740,0.046473737806082,,90,
1445,,0.90000000000001,67.0,0.0,left-foot,0.0,1.0,,0,67.0,0.90000000000001,66.4,0,66.4,90.3,44.9,8.6,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,33.6,9.7,right,,0,1,2221580,shot,True,Bournemouth,0,0.0,1,,0,,962883,,Ansu Fati,F,A. Fati,ansu-fati,65806,8.6,44.9,0,31,1833,miss,1,0.0,,0.0,,0.0,0.0,,assisted,Brighton & Hove Albion,60,3567,0.5036336183548,,45,0.0460211
1446,,,,,head,1.0,0.0,,0,,,56.8,0,56.8,87.5,58.5,3.6,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,43.2,12.5,close-right,,0,1,2221571,shot,True,Bournemouth,0,0.0,1,,0,,115365,,Lewis Dunk,D,L. Dunk,lewis-dunk,1310,3.6,58.5,0,32,1881,miss,0,1.0,,0.0,,0.0,0.0,,corner,Brighton & Hove Albion,59,3519,0.11093554645777,,90,0.00864659
1447,,,,,right-foot,0.0,0.0,,1,,,53.7,0,53.7,98.1,45.3,5.4,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,46.3,1.9,low-right,regular,0,1,2221485,shot,True,Bournemouth,0,1.0,0,,0,,936849,,Kaoru Mitoma,M,K. Mitoma,mitoma-kaoru,13469,5.4,45.3,0,45,2684,goal,1,0.0,,0.0,,0.0,0.0,,assisted,Brighton & Hove Albion,46,2716,0.21724319458008,0.9606,45,0.0156317
1448,4.0,,,,left-foot,0.0,1.0,,0,,,43.4,0,43.4,51.4,39.4,26.9,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,56.6,48.6,close-high-left,,1,0,2221407,shot,False,Brighton & Hove Albion,0,0.0,1,,0,,548660,,Philip Billing,M,P. Billing,philip-billing,1236,26.9,39.4,0,1,2503,miss,0,0.0,,1.0,,0.0,0.0,,free-kick,Bournemouth,45,2897,0.045029420405626,,82,0.006695
1449,2.0,,,,head,1.0,0.0,,0,,,52.7,0,52.7,98.7,46.0,6.8,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,47.3,1.3,low-right,own,0,1,2221402,shot,True,Bournemouth,0,1.0,0,,0,Milos,1097425,Kerkez,Miloš Kerkez,D,M. Kerkez,milos-kerkez,3220,6.8,46.0,0,1,2626,goal,0,1.0,,0.0,,0.0,0.0,,corner,Brighton & Hove Albion,45,2774,,,90,0.0389827
1450,1.0,14.2,52.0,0.0,left-foot,0.0,1.0,,0,52.0,14.2,51.3,0,51.3,81.0,52.2,18.4,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,48.7,19.0,low-centre,,0,1,2221400,shot,True,Bournemouth,1,0.0,0,,0,,341589,,Mahmoud Dahoud,M,M. Dahoud,mahmoud-dahoud,1802,18.4,52.2,0,1,2644,block,0,1.0,,0.0,,0.0,0.0,,corner,Brighton & Hove Albion,45,2756,0.029983870685101,,74,0.0472808
1451,1.0,4.1,53.6,0.0,right-foot,0.0,0.0,,1,53.6,4.1,51.2,0,51.2,81.0,56.1,8.4,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,48.8,19.0,low-centre,,0,1,2221399,shot,True,Bournemouth,1,0.0,0,,0,,216308,,Adam Webster,D,A. Webster,adam-webster,398,8.4,56.1,0,1,2646,block,0,1.0,,0.0,,0.0,0.0,,corner,Brighton & Hove Albion,45,2754,0.065202869474888,,90,0.0053049
1452,1.0,2.4,54.9,0.0,head,1.0,0.0,,0,54.9,2.4,51.3,0,51.3,81.0,56.2,3.3,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,48.7,19.0,low-centre,,0,1,2221436,shot,True,Bournemouth,1,0.0,0,,0,,115365,,Lewis Dunk,D,L. Dunk,lewis-dunk,1310,3.3,56.2,0,1,2650,block,0,1.0,,0.0,,0.0,0.0,,corner,Brighton & Hove Albion,45,2750,0.15267512202263,,90,0.00864659
1453,1.0,18.2,33.7,0.0,left-foot,0.0,1.0,,0,33.7,18.2,48.8,0,48.8,81.0,30.5,22.2,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,51.2,19.0,low-centre,,0,1,2221389,shot,True,Bournemouth,1,0.0,0,,0,,805465,,Pervis Estupiñán,D,P. Estupiñán,pervis-estupinan,4669,22.2,30.5,0,1,2681,block,1,0.0,,0.0,,0.0,0.0,,assisted,Brighton & Hove Albion,45,2719,0.020378170534968,,90,0.329166
1454,,0.7,35.4,0.0,right-foot,0.0,0.0,,1,35.4,0.7,35.5,0,35.5,80.6,46.2,49.7,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,64.5,19.4,left,,0,1,2221447,shot,True,Bournemouth,0,0.0,1,,0,,907668,,Billy Gilmour,M,B. Gilmour,gilmour-billy,3491,49.7,46.2,0,7,408,miss,0,0.0,,0.0,,1.0,0.0,,regular,Brighton & Hove Albion,39,2292,0.00495116552338,,90,0.13796
1455,,1.1,52.2,0.0,left-foot,0.0,1.0,,0,52.2,1.1,52.5,0,52.5,98.1,59.6,19.3,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,47.5,1.9,low-right,,0,1,2221318,shot,True,Bournemouth,0,0.0,0,,1,Facundo Buonanotte,1117025,,Facundo Buonanotte,M,F. Buonanotte,facundo-buonanotte,3315,19.3,59.6,0,12,671,save,1,0.0,,0.0,,0.0,0.0,,assisted,Brighton & Hove Albion,34,2029,0.036807972937822,0.1285,45,0.0239291
1456,,,,,left-foot,0.0,1.0,,0,,,52.6,0,52.6,81.0,62.3,24.7,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,47.4,19.0,low-right,regular,1,0,2221272,shot,False,Brighton & Hove Albion,0,1.0,0,,0,,361420,,Dominic Solanke,F,D. Solanke,dominic-solanke,2154,24.7,62.3,0,21,1221,goal,1,0.0,,0.0,,0.0,0.0,,assisted,Bournemouth,25,1479,0.16622050106525,0.2175,90,0.0115184
1457,,2.3,49.8,0.0,right-foot,0.0,0.0,,1,49.8,2.3,45.7,0,45.7,98.7,33.4,28.9,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,54.3,1.3,low-left,,0,1,2221222,shot,True,Bournemouth,0,0.0,0,,1,,999231,,Evan Ferguson,F,E. Ferguson,evan-ferguson,4576,28.9,33.4,0,27,1592,save,1,0.0,,0.0,,0.0,0.0,,assisted,Brighton & Hove Albion,19,1108,0.015984391793609,0.3437,45,0.328555
1458,,,,,left-foot,0.0,1.0,,0,,,42.5,0,42.5,48.6,36.7,14.7,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,57.5,51.4,close-high-left,,1,0,2221196,shot,False,Brighton & Hove Albion,0,0.0,1,,0,,322391,,Ryan Christie,M,R. Christie,ryan-christie,586,14.7,36.7,0,30,1792,miss,1,0.0,,0.0,,0.0,0.0,,assisted,Bournemouth,16,908,0.05421543866396,,82,0.0192204
1459,,,,,right-foot,0.0,0.0,,1,,,57.6,0,57.6,97.2,59.3,1.0,Bournemouth,bournemouth,Brighton & Hove Albion,brighton-and-hove-albion,11352629,bournemouth-brighton-and-hove-albion,1,0,42.4,2.8,close-right,,1,0,2221183,shot,False,Brighton & Hove Albion,0,0.0,1,,0,,361420,,Dominic Solanke,F,D. Solanke,dominic-solanke,2154,1.0,59.3,0,41,2457,miss,0,0.0,,0.0,,0.0,1.0,,set-piece,Bournemouth,5,243,0.10869037359953,,90,0.0115184
1460,5.0,1.9,52.2,0.0,left-foot,0.0,1.0,,0,52.2,1.9,52.1,0,52.1,86.7,70.9,15.0,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,47.9,13.3,low-right,,0,1,2219302,shot,True,Manchester United,0,0.0,0,0.0,1,,552632,,Manuel Benson,F,M. Benson,manuel-benson,572,15.0,70.9,0,1,625,save,0,0.0,0.0,,,0.0,1.0,,set-piece,Burnley,90,5675,0.0091747967526317,0.0452,9,0.00787241
1461,2.0,1.8,48.4,0.0,right-foot,0.0,0.0,,1,48.4,1.8,53.9,0,53.9,93.7,42.0,7.8,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,46.1,6.3,low-right,,1,0,2219297,shot,False,Burnley,0,0.0,0,0.0,1,,288205,,Bruno Fernandes,M,B. Fernandes,bruno-fernandes,76602,7.8,42.0,0,1,784,save,1,0.0,0.0,,,0.0,0.0,,assisted,Manchester United,90,5516,0.069344274699688,0.5156,90,0.212815
1462,,6.8,38.3,0.0,left-foot,0.0,1.0,,0,38.3,6.8,50.2,0,50.2,81.0,33.4,9.6,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,49.8,19.0,low-centre,,1,0,2219286,shot,False,Burnley,1,0.0,0,0.0,0,,1086417,,Rasmus Højlund,F,Rasmus Højlund,rasmus-hojlund,17028,9.6,33.4,0,1,20,block,1,0.0,0.0,,,0.0,0.0,,assisted,Manchester United,90,5380,0.061757635325193,,90,0.00919332
1463,,,,,left-foot,0.0,1.0,,0,,,31.9,0,31.9,15.3,66.9,21.6,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,68.1,84.7,high-left,,0,1,2219278,shot,True,Manchester United,0,0.0,1,0.0,0,,552632,,Manuel Benson,F,M. Benson,manuel-benson,572,21.6,66.9,0,3,135,miss,1,0.0,0.0,,,0.0,0.0,,assisted,Burnley,88,5265,0.016514463350177,,9,0.00787241
1464,,7.7,53.2,0.0,head,1.0,0.0,,0,53.2,7.7,53.8,0,53.8,81.0,53.2,8.4,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,46.2,19.0,low-right,,1,0,2219289,shot,False,Burnley,1,0.0,0,0.0,0,,122951,,Casemiro,M,Casemiro,casemiro,62276,8.4,53.2,0,5,297,block,0,1.0,0.0,,,0.0,0.0,,corner,Manchester United,86,5103,0.059476759284735,,90,0.0326538
1465,,9.9,50.2,0.0,right-foot,0.0,0.0,,1,50.2,9.9,53.5,0,53.5,81.0,48.6,14.7,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,46.5,19.0,low-right,,1,0,2219258,shot,False,Burnley,1,0.0,0,0.0,0,,814590,,Marcus Rashford,M,M. Rashford,marcus-rashford,82788,14.7,48.6,0,6,339,block,0,0.0,1.0,,,0.0,0.0,,fast-break,Manchester United,85,5061,0.3242082297802,,90,0.0758029
1466,,3.6,60.7,0.0,right-foot,0.0,0.0,,1,60.7,3.6,47.2,0,47.2,81.0,64.1,4.5,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,52.8,19.0,low-left,,0,1,2219253,shot,True,Manchester United,1,0.0,0,0.0,0,,26989,,Jay Rodriguez,F,J. Rodriguez,jay-rodriguez,394,4.5,64.1,0,7,393,block,1,0.0,0.0,,,0.0,0.0,,assisted,Burnley,84,5007,0.07686335593462,,17,
1467,,,,,head,1.0,0.0,,0,,,49.6,0,49.6,41.7,46.4,3.5,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,50.4,58.3,close-high,,0,1,2219250,shot,True,Manchester United,0,0.0,1,0.0,0,,793167,,Sander Berge,M,S. Berge,sander-berge,1414,3.5,46.4,0,9,497,miss,0,1.0,0.0,,,0.0,0.0,,corner,Burnley,82,4903,0.2097744345665,,17,0.00912194
1468,,2.8,60.5,0.0,right-foot,0.0,0.0,,1,60.5,2.8,53.5,0,53.5,77.8,61.2,3.3,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,46.5,22.2,high-right,,0,1,2219225,shot,True,Manchester United,0,0.0,0,0.0,1,,809276,,Jacob Bruun Larsen,F,J. B. Larsen,jacob-bruun-larsen,684,3.3,61.2,0,16,935,save,1,0.0,0.0,,,0.0,0.0,,assisted,Burnley,75,4465,0.12787407636642,0.2068,17,
1469,,11.0,58.3,0.0,right-foot,0.0,0.0,,1,58.3,11.0,47.2,0,47.2,81.0,66.4,21.2,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,52.8,19.0,low-left,,1,0,2219205,shot,False,Burnley,1,0.0,0,0.0,0,,814590,,Marcus Rashford,M,M. Rashford,marcus-rashford,82788,21.2,66.4,0,21,1255,block,1,0.0,0.0,,,0.0,0.0,,assisted,Manchester United,70,4145,0.026733178645372,,90,0.0758029
1470,,1.1,48.7,0.0,left-foot,0.0,1.0,,0,48.7,1.1,47.6,0,47.6,98.1,40.2,22.1,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,52.4,1.9,low-left,,1,0,2219188,shot,False,Burnley,0,0.0,0,0.0,1,,879346,,Scott McTominay,M,S. McTominay,scott-mctominay,7345,22.1,40.2,0,28,1623,save,0,0.0,0.0,,,1.0,0.0,,regular,Manchester United,63,3777,0.043442524969578,0.1193,90,0.00633904
1471,,18.0,67.5,0.0,right-foot,0.0,0.0,,1,67.5,18.0,50.2,0,50.2,81.0,70.7,21.3,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,49.8,19.0,low-centre,,0,1,2219146,shot,True,Manchester United,1,0.0,0,0.0,0,Luca Koleosho,1216282,,Luca Koleosho,M,L. Koleosho,luca-koleosho,621,21.3,70.7,0,37,2187,block,1,0.0,0.0,,,0.0,0.0,,assisted,Burnley,54,3213,0.020345654338598,,73,0.0166169
1472,,,,,right-foot,0.0,0.0,,1,,,48.4,0,48.4,96.8,64.5,8.4,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,51.6,3.2,low-centre,regular,1,0,2219050,shot,False,Burnley,0,1.0,0,0.0,0,,288205,,Bruno Fernandes,M,B. Fernandes,bruno-fernandes,76602,8.4,64.5,0,1,1,goal,1,0.0,0.0,,,0.0,0.0,,assisted,Manchester United,45,2699,0.10627233237028,0.1258,90,0.212815
1473,,1.6,49.1,0.0,right-foot,0.0,0.0,,1,49.1,1.6,53.0,0,53.0,75.3,40.4,19.0,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,47.0,24.7,high-right,,0,1,2219028,shot,True,Manchester United,0,0.0,0,0.0,1,,1000142,,Aaron Ramsey,M,A. Ramsey,aaron-ramsey,624,19.0,40.4,0,4,204,save,1,0.0,0.0,,,0.0,0.0,,assisted,Burnley,42,2496,0.033638808876276,0.2912,73,0.434703
1474,,,,,right-foot,0.0,0.0,,1,,,37.3,0,37.3,94.4,66.1,14.3,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,62.7,5.6,left,,0,1,2219011,shot,True,Manchester United,0,0.0,1,0.0,0,Luca Koleosho,1216282,,Luca Koleosho,M,L. Koleosho,luca-koleosho,621,14.3,66.1,0,8,433,miss,1,0.0,0.0,,,0.0,0.0,,assisted,Burnley,38,2267,0.029449028894305,,73,0.0166169
1475,,16.6,53.1,0.0,left-foot,0.0,1.0,,0,53.1,16.6,51.6,0,51.6,81.0,53.6,22.6,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,48.4,19.0,low-centre,,1,0,2219000,shot,False,Burnley,1,0.0,0,0.0,0,,288205,,Bruno Fernandes,M,B. Fernandes,bruno-fernandes,76602,22.6,53.6,0,11,626,block,1,0.0,0.0,,,0.0,0.0,,assisted,Manchester United,35,2074,0.036682385951281,,90,0.212815
1476,,13.3,29.4,0.0,right-foot,0.0,0.0,,1,29.4,13.3,51.0,0,51.0,81.0,27.5,14.5,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,49.0,19.0,low-centre,,0,1,2218989,shot,True,Manchester United,1,0.0,0,0.0,0,,1000142,,Aaron Ramsey,M,A. Ramsey,aaron-ramsey,624,14.5,27.5,0,14,791,block,1,0.0,0.0,,,0.0,0.0,,assisted,Burnley,32,1909,0.017558827996254,,73,0.434703
1477,,,,,left-foot,0.0,1.0,,0,,,41.3,0,41.3,94.4,35.2,8.4,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,58.7,5.6,close-left,,1,0,2218974,shot,False,Burnley,0,0.0,1,0.0,0,,1086417,,Rasmus Højlund,F,Rasmus Højlund,rasmus-hojlund,17028,8.4,35.2,0,16,941,miss,1,0.0,0.0,,,0.0,0.0,,assisted,Manchester United,30,1759,0.057414937764406,,90,0.00919332
1478,,,,,left-foot,0.0,1.0,,0,,,55.4,0,55.4,96.2,39.5,7.7,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,44.6,3.8,right,,0,1,2218921,shot,True,Manchester United,0,0.0,0,1.0,0,,990550,,Zeki Amdouni,F,Z. Amdouni,zeki-amdouni,1639,7.7,39.5,0,29,1735,post,1,0.0,0.0,,,0.0,0.0,,assisted,Burnley,17,965,0.39882898330688,,73,0.00989656
1479,,,,,right-foot,0.0,0.0,,1,,,56.0,0,56.0,5.6,52.8,18.5,Manchester United,manchester-united,Burnley,burnley,11352630,manchester-united-burnley,2,0,44.0,94.4,high-right,,0,1,2218907,shot,True,Manchester United,0,0.0,1,0.0,0,,358394,,Josh Brownhill,M,J. Brownhill,josh-brownhill,461,18.5,52.8,0,32,1877,miss,0,0.0,0.0,,,0.0,1.0,,set-piece,Burnley,14,823,0.091087311506271,,86,0.208621
