,event.attendance,event.awayScore.current,event.awayScore.display,event.awayScore.normaltime,event.awayScore.period1,event.awayScore.period2,event.awayTeam.country.alpha2,event.awayTeam.country.name,event.awayTeam.foundationDateTimestamp,event.awayTeam.fullName,event.awayTeam.id,event.awayTeam.manager.country.alpha2,event.awayTeam.manager.country.name,event.awayTeam.manager.id,event.awayTeam.manager.name,event.awayTeam.manager.slug,event.awayTeam.name,event.awayTeam.nameCode,event.awayTeam.shortName,event.awayTeam.slug,event.awayTeam.subTeams,event.awayTeam.teamColors.primary,event.awayTeam.teamColors.secondary,event.awayTeam.teamColors.text,event.awayTeam.type,event.awayTeam.userCount,event.awayTeam.venue.city.name,event.awayTeam.venue.country.alpha2,event.awayTeam.venue.country.name,event.awayTeam.venue.id,event.awayTeam.venue.stadium.capacity,event.awayTeam.venue.stadium.name,event.changes.changeTimestamp,event.changes.changes,event.crowdsourcingDataDisplayEnabled,event.currentPeriodStartTimestamp,event.customId,event.defaultPeriodCount,event.defaultPeriodLength,event.detailId,event.fanRatingEvent,event.finalResultOnly,event.hasEventPlayerHeatMap,event.hasEventPlayerStatistics,event.hasGlobalHighlights,event.hasXg,event.homeScore.current,event.homeScore.display,event.homeScore.normaltime,event.homeScore.period1,event.homeScore.period2,event.homeTeam.country.alpha2,event.homeTeam.country.name,event.homeTeam.disabled,event.homeTeam.foundationDateTimestamp,event.homeTeam.fullName,event.homeTeam.id,event.homeTeam.manager.country.alpha2,event.homeTeam.manager.country.name,event.homeTeam.manager.id,event.homeTeam.manager.name,event.homeTeam.manager.slug,event.homeTeam.name,event.homeTeam.nameCode,event.homeTeam.national,event.homeTeam.shortName,event.homeTeam.slug,event.homeTeam.subTeams,event.homeTeam.teamColors.primary,event.homeTeam.teamColors.secondary,event.homeTeam.teamColors.text,event.homeTeam.type,event.homeTeam.userCount,event.homeTeam.venue.city.name,event.homeTeam.venue.country.alpha2,event.homeTeam.venue.country.name,event.homeTeam.venue.id,event.homeTeam.venue.stadium.capacity,event.homeTeam.venue.stadium.name,event.id,event.referee.country.alpha2,event.referee.country.name,event.referee.games,event.referee.id,event.referee.name,event.referee.redCards,event.referee.slug,event.referee.yellowCards,event.referee.yellowRedCards,event.roundInfo.round,event.season.id,event.season.name,event.season.year,event.slug,event.startTimestamp,event.status.code,event.status.description,event.status.type,event.time.currentPeriodStartTimestamp,event.time.injuryTime1,event.time.injuryTime2,event.tournament.uniqueTournament.hasEventPlayerStatistics,event.venue.city.name,event.venue.id,event.venue.stadium.capacity,event.venue.stadium.name,event.winnerCode
127,,,,,,,EN,England,-2431814400,Newcastle United,39,EN,England,19618,Eddie Howe,eddie-howe,Newcastle United,NEW,Newcastle,newcastle-united,[],#000000,#ffffff,#ffffff,0,262882,Newcastle upon Tyne,EN,England,765,52409,St James' Park,0,,False,,OY,2,45,,False,False,,,False,,,,,,,EN,England,False,-2890166400,Everton,48,EN,England,20312,Sean Dyche,sean-dyche,Everton,EVE,False,Everton,everton,[],#274488,#ffffff,#ffffff,0,160410,Liverpool,EN,England,12,39571,Goodison Park,11352424,,,,,,,,,,15,52186,Premier League 23/24,23/24,everton-newcastle-united,1701805500,0,Not started,notstarted,,,,True,Liverpool,12,39571,Goodison Park,0
128,,,,,,,EN,England,-2366755200,West Ham United,37,SX,Scotland,52950,David Moyes,david-moyes,West Ham United,WHU,West Ham,west-ham-united,[],#66192c,#59b3e4,#59b3e4,0,208425,London,EN,England,1274,62000,London Stadium,0,,False,,hsM,2,45,,False,False,,,False,,,,,,,EN,England,False,-2051222400,Crystal Palace,7,EN,England,52951,Roy Hodgson,roy-hodgson,Crystal Palace,CRY,False,Crystal Palace,crystal-palace,[],#0033ff,#b90d2b,#b90d2b,0,104637,London,EN,England,10,25456,Selhurst Park,11352425,,,,,,,,,,34,52186,Premier League 23/24,23/24,west-ham-united-crystal-palace,1713621600,0,Not started,notstarted,,,,True,London,10,25456,Selhurst Park,0
129,,,,,,,EN,England,-3313440000,Nottingham Forest,14,WA,Wales,786818,Steve Cooper,steve-cooper,Nottingham Forest,NFO,Forest,nottingham-forest,[],#cc0000,#cc0000,#cc0000,0,91000,Nottingham,EN,England,2230,30445,City Ground,0,,False,,osT,2,45,,False,False,,,False,,,,,,,EN,England,False,-2841091200,Fulham,43,PT,Portugal,205808,Marco Silva,marco-silva,Fulham,FUL,False,Fulham,fulham,[],#ffffff,#000000,#000000,0,113407,London,EN,England,611,25700,Craven Cottage,11352426,,,,,,,,,,15,52186,Premier League 23/24,23/24,fulham-nottingham-forest,1701805500,0,Not started,notstarted,,,,True,London,611,25700,Craven Cottage,0
130,,,,,,,EN,England,-2549145600,Sheffield United,15,EN,England,786621,Paul Heckingbottom,paul-heckingbottom,Sheffield United,SHU,Sheffield Utd,sheffield-united,[],#ffffff,#ff0000,#ff0000,0,54373,Sheffield,EN,England,598,32702,Bramall Lane,0,,False,,psxb,2,45,,False,False,,,False,,,,,,,EN,England,False,-2673648000,Luton Town,72,WA,Wales,787556,Rob Edwards,rob-edwards,Luton Town,LUT,False,Luton,luton-town,[],#ff3300,#000033,#000033,0,32648,Luton,EN,England,2178,10226,Kenilworth Road,11352427,,,,,,,,,,24,52186,Premier League 23/24,23/24,luton-town-sheffield-united,1707577200,0,Not started,notstarted,,,,True,Luton,2178,10226,Kenilworth Road,0
131,31.0,4.0,4.0,4.0,1.0,3.0,EN,England,-2159827200,Brighton & Hove Albion,30,IT,Italy,595814,Roberto De Zerbi,roberto-de-zerbi,Brighton & Hove Albion,BRI,Brighton,brighton-and-hove-albion,[],#0054a6,#ffffff,#ffffff,0,160215,Falmer,EN,England,2443,31810,American Express Community's Stadium,1692460686,"['status.code', 'status.description', 'status.type']",False,1692457389.0,dsF,2,45,1.0,False,False,True,True,True,True,1.0,1.0,1.0,0.0,1.0,EN,England,False,-2933712000,Wolverhampton,3,EN,England,798899,Gary O'Neil,gary-oneil,Wolverhampton,WOL,False,Wolves,wolverhampton,[],#ff9900,#000000,#000000,0,122479,Wolverhampton,EN,England,1272,32050,Molineux Stadium,11352428,EN,England,327.0,79884.0,Andy Madley,27.0,andy-madley,1099.0,13.0,2,52186,Premier League 23/24,23/24,brighton-and-hove-albion-wolverhampton,1692453600,100,Ended,finished,1692457389.0,2.0,9.0,True,Wolverhampton,1272,32050,Molineux Stadium,2
132,,,,,,,EN,England,-3313440000,Nottingham Forest,14,WA,Wales,786818,Steve Cooper,steve-cooper,Nottingham Forest,NFO,Forest,nottingham-forest,[],#cc0000,#cc0000,#cc0000,0,90691,Nottingham,EN,England,2230,30445,City Ground,0,,False,,osY,2,45,,False,False,,,False,,,,,,,EN,England,False,-2890166400,Everton,48,EN,England,20312,Sean Dyche,sean-dyche,Everton,EVE,False,Everton,everton,[],#274488,#ffffff,#ffffff,0,160086,Liverpool,EN,England,12,39571,Goodison Park,11352429,,,,,,,,,,34,52186,Premier League 23/24,23/24,everton-nottingham-forest,1713621600,0,Not started,notstarted,,,,True,Liverpool,12,39571,Goodison Park,0
133,,,,,,,EN,England,-2621894400,Arsenal,42,ES,Spain,794075,Mikel Arteta,mikel-arteta,Arsenal,ARS,Arsenal,arsenal,[],#cc0000,#ffffff,#ffffff,0,877066,London,EN,England,624,60260,Emirates Stadium,0,,False,,Rsxb,2,45,,False,False,,,False,,,,,,,EN,England,False,-2673648000,Luton Town,72,WA,Wales,787556,Rob Edwards,rob-edwards,Luton Town,LUT,False,Luton,luton-town,[],#ff3300,#000033,#000033,0,32648,Luton,EN,England,2178,10226,Kenilworth Road,11352430,,,,,,,,,,15,52186,Premier League 23/24,23/24,luton-town-arsenal,1701805500,0,Not started,notstarted,,,,True,Luton,2178,10226,Kenilworth Road,0
134,,,,,,,EN,England,-2890166400,Everton,48,EN,England,20312,Sean Dyche,sean-dyche,Everton,EVE,Everton,everton,[],#274488,#ffffff,#ffffff,0,159915,Liverpool,EN,England,12,39571,Goodison Park,0,,False,,rY,2,45,,False,False,,,False,,,,,,,EN,England,False,-2811888000,Manchester City,17,ES,Spain,53463,Pep Guardiola,pep-guardiola,Manchester City,MCI,False,Man City,manchester-city,[],#66ccff,#ffffff,#ffffff,0,1208342,Manchester,EN,England,606,53400,Etihad Stadium,11352431,,,,,,,,,,24,52186,Premier League 23/24,23/24,everton-manchester-city,1707577200,0,Not started,notstarted,,,,True,Manchester,606,53400,Etihad Stadium,0
135,,,,,,,EN,England,-2455056000,Liverpool,44,DE,Germany,52829,Jürgen Klopp,jurgen-klopp,Liverpool,LIV,Liverpool,liverpool,[],#cc0000,#ffffff,#ffffff,0,1088376,Liverpool,EN,England,579,53394,Anfield,0,,False,,TsU,2,45,,False,False,,,False,,,,,,,EN,England,False,-2841091200,Fulham,43,PT,Portugal,205808,Marco Silva,marco-silva,Fulham,FUL,False,Fulham,fulham,[],#ffffff,#000000,#000000,0,113407,London,EN,England,611,25700,Craven Cottage,11352432,,,,,,,,,,34,52186,Premier League 23/24,23/24,liverpool-fulham,1713621600,0,Not started,notstarted,,,,True,London,611,25700,Craven Cottage,0
136,,,,,,,EN,England,-2455056000,Liverpool,44,DE,Germany,52829,Jürgen Klopp,jurgen-klopp,Liverpool,LIV,Liverpool,liverpool,[],#cc0000,#ffffff,#ffffff,0,1088668,Liverpool,EN,England,579,53394,Anfield,0,,False,,psU,2,45,,False,False,,,False,,,,,,,EN,England,False,-2549145600,Sheffield United,15,EN,England,786621,Paul Heckingbottom,paul-heckingbottom,Sheffield United,SHU,False,Sheffield Utd,sheffield-united,[],#ffffff,#ff0000,#ff0000,0,54373,Sheffield,EN,England,598,32702,Bramall Lane,11352433,,,,,,,,,,15,52186,Premier League 23/24,23/24,liverpool-sheffield-united,1701805500,0,Not started,notstarted,,,,True,Sheffield,598,32702,Bramall Lane,0
137,,,,,,,EN,England,-2531779200,Brentford,50,DK,Denmark,94249,Thomas Frank,thomas-frank,Brentford,BRE,Brentford,brentford,[],#ffffff,#ff0000,#ff0000,0,98461,London,EN,England,29716,17250,Brentford Community Stadium,0,,False,,absxb,2,45,,False,False,,,False,,,,,,,EN,England,False,-2673648000,Luton Town,72,WA,Wales,787556,Rob Edwards,rob-edwards,Luton Town,LUT,False,Luton,luton-town,[],#ff3300,#000033,#000033,0,33853,Luton,EN,England,2178,10226,Kenilworth Road,11352434,,,,,,,,,,34,52186,Premier League 23/24,23/24,luton-town-brentford,1713621600,0,Not started,notstarted,,,,True,Luton,2178,10226,Kenilworth Road,0
138,,,,,,,EN,England,-2431814400,Newcastle United,39,EN,England,19618,Eddie Howe,eddie-howe,Newcastle United,NEW,Newcastle,newcastle-united,[],#000000,#ffffff,#ffffff,0,262882,Newcastle upon Tyne,EN,England,765,52409,St James' Park,0,,False,,osO,2,45,,False,False,,,False,,,,,,,EN,England,False,-3313440000,Nottingham Forest,14,WA,Wales,786818,Steve Cooper,steve-cooper,Nottingham Forest,NFO,False,Forest,nottingham-forest,[],#cc0000,#cc0000,#cc0000,0,90539,Nottingham,EN,England,2230,30445,City Ground,11352435,,,,,,,,,,24,52186,Premier League 23/24,23/24,newcastle-united-nottingham-forest,1707577200,0,Not started,notstarted,,,,True,Nottingham,2230,30445,City Ground,0
139,,,,,,,EN,England,-2366755200,West Ham United,37,SX,Scotland,52950,David Moyes,david-moyes,West Ham United,WHU,West Ham,west-ham-united,[],#66192c,#59b3e4,#59b3e4,0,208309,London,EN,England,1274,62000,London Stadium,0,,False,,IM,2,45,,False,False,,,False,,,,,,,EN,England,False,-2755641600,Tottenham Hotspur,33,AU,Australia,134027,Ange Postecoglou,ange-postecoglou,Tottenham Hotspur,TOT,False,Tottenham ,tottenham-hotspur,[],#ffffff,#000066,#000066,0,545261,London,EN,England,24806,62850,Tottenham Hotspur Stadium,11352436,,,,,,,,,,15,52186,Premier League 23/24,23/24,west-ham-united-tottenham-hotspur,1701805500,0,Not started,notstarted,,,,True,London,24806,62850,Tottenham Hotspur Stadium,0
140,10567.0,2.0,2.0,2.0,1.0,1.0,EN,England,-2755641600,Tottenham Hotspur,33,AU,Australia,134027,Ange Postecoglou,ange-postecoglou,Tottenham Hotspur,TOT,Tottenham ,tottenham-hotspur,[],#ffffff,#000066,#000066,0,545325,London,EN,England,24806,62850,Tottenham Hotspur Stadium,1693056559,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",False,1693056556.0,Iskb,2,45,1.0,False,False,True,True,True,True,0.0,0.0,0.0,0.0,0.0,EN,England,False,-2240524800,Bournemouth,60,ES,Spain,790205,Andoni Iraola,andoni-iraola,Bournemouth,BOU,False,Bournemouth,bournemouth,[],#000000,#cc0000,#cc0000,0,67569,Bournemouth,EN,England,2990,11700,Vitality Stadium,11352437,EN,England,350.0,108401.0,Tim Robinson,28.0,robinson-tim,1305.0,33.0,3,52186,Premier League 23/24,23/24,bournemouth-tottenham-hotspur,1693049400,100,Ended,finished,1693056556.0,5.0,8.0,True,Bournemouth,2990,11700,Vitality Stadium,2
141,,,,,,,EN,England,-2431814400,Newcastle United,39,EN,England,19618,Eddie Howe,eddie-howe,Newcastle United,NEW,Newcastle,newcastle-united,[],#000000,#ffffff,#ffffff,0,263008,Newcastle upon Tyne,EN,England,765,52409,St James' Park,0,,False,,DYBe,2,45,,False,False,,,False,,,,,,,EN,England,False,-2897769600,Manchester United,35,NL,Netherlands,53013,Erik ten Hag,erik-ten-hag,Manchester United,MUN,False,Man Utd,manchester-united,[],#ff0000,#373737,#373737,0,1213003,Manchester,EN,England,9,74879,Old Trafford,11352438,,,,,,,,,,34,52186,Premier League 23/24,23/24,newcastle-united-manchester-united,1713621600,0,Not started,notstarted,,,,True,Manchester,9,74879,Old Trafford,0
142,,,,,,,EN,England,-2159827200,Brighton & Hove Albion,30,IT,Italy,595814,Roberto De Zerbi,roberto-de-zerbi,Brighton & Hove Albion,BRI,Brighton,brighton-and-hove-albion,[],#0054a6,#ffffff,#ffffff,0,161731,Falmer,EN,England,2443,31810,American Express Community's Stadium,0,,False,,FsI,2,45,,False,False,,,False,,,,,,,EN,England,False,-2755641600,Tottenham Hotspur,33,AU,Australia,134027,Ange Postecoglou,ange-postecoglou,Tottenham Hotspur,TOT,False,Tottenham ,tottenham-hotspur,[],#ffffff,#000066,#000066,0,545261,London,EN,England,24806,62850,Tottenham Hotspur Stadium,11352439,,,,,,,,,,24,52186,Premier League 23/24,23/24,tottenham-hotspur-brighton-and-hove-albion,1707577200,0,Not started,notstarted,,,,True,London,24806,62850,Tottenham Hotspur Stadium,0
143,,,,,,,EN,England,-2776982400,Burnley,6,BE,Belgium,792129,Vincent Kompany,vincent-kompany,Burnley,BUR,Burnley,burnley,[],#81204c,#8fd2f4,#8fd2f4,0,78879,Burnley,EN,England,806,21944,Turf Moor,0,,False,,dsg,2,45,,False,False,,,False,,,,,,,EN,England,False,-2933712000,Wolverhampton,3,EN,England,798899,Gary O'Neil,gary-oneil,Wolverhampton,WOL,False,Wolves,wolverhampton,[],#ff9900,#000000,#000000,0,122286,Wolverhampton,EN,England,1272,32050,Molineux Stadium,11352440,,,,,,,,,,15,52186,Premier League 23/24,23/24,burnley-wolverhampton,1701805500,0,Not started,notstarted,,,,True,Wolverhampton,1272,32050,Molineux Stadium,0
144,,,,,,,EN,England,-2776982400,Burnley,6,BE,Belgium,792129,Vincent Kompany,vincent-kompany,Burnley,BUR,Burnley,burnley,[],#81204c,#8fd2f4,#8fd2f4,0,78879,Burnley,EN,England,806,21944,Turf Moor,0,,False,,gsp,2,45,,False,False,,,False,,,,,,,EN,England,False,-2549145600,Sheffield United,15,EN,England,786621,Paul Heckingbottom,paul-heckingbottom,Sheffield United,SHU,False,Sheffield Utd,sheffield-united,[],#ffffff,#ff0000,#ff0000,0,54437,Sheffield,EN,England,598,32702,Bramall Lane,11352441,,,,,,,,,,34,52186,Premier League 23/24,23/24,sheffield-united-burnley,1713621600,0,Not started,notstarted,,,,True,Sheffield,598,32702,Bramall Lane,0
145,,,,,,,EN,England,-2240524800,Bournemouth,60,ES,Spain,790205,Andoni Iraola,andoni-iraola,Bournemouth,BOU,Bournemouth,bournemouth,[],#000000,#cc0000,#cc0000,0,67619,Bournemouth,EN,England,2990,11700,Vitality Stadium,0,,False,,hkb,2,45,,False,False,,,False,,,,,,,EN,England,False,-2051222400,Crystal Palace,7,EN,England,52951,Roy Hodgson,roy-hodgson,Crystal Palace,CRY,False,Crystal Palace,crystal-palace,[],#0033ff,#b90d2b,#b90d2b,0,104491,London,EN,England,10,25456,Selhurst Park,11352442,,,,,,,,,,15,52186,Premier League 23/24,23/24,bournemouth-crystal-palace,1701806400,0,Not started,notstarted,,,,True,London,10,25456,Selhurst Park,0
146,,,,,,,EN,England,-2621894400,Arsenal,42,ES,Spain,794075,Mikel Arteta,mikel-arteta,Arsenal,ARS,Arsenal,arsenal,[],#cc0000,#ffffff,#ffffff,0,876999,London,EN,England,624,60260,Emirates Stadium,0,,False,,MR,2,45,,False,False,,,False,,,,,,,EN,England,False,-2366755200,West Ham United,37,SX,Scotland,52950,David Moyes,david-moyes,West Ham United,WHU,False,West Ham,west-ham-united,[],#66192c,#59b3e4,#59b3e4,0,208309,London,EN,England,1274,62000,London Stadium,11352443,,,,,,,,,,24,52186,Premier League 23/24,23/24,arsenal-west-ham-united,1707577200,0,Not started,notstarted,,,,True,London,16582,60000,London Stadium,0
147,,,,,,,EN,England,-2811888000,Manchester City,17,ES,Spain,53463,Pep Guardiola,pep-guardiola,Manchester City,MCI,Man City,manchester-city,[],#66ccff,#ffffff,#ffffff,0,1209860,Manchester,EN,England,606,53400,Etihad Stadium,0,,False,,rI,2,45,,False,False,,,False,,,,,,,EN,England,False,-2755641600,Tottenham Hotspur,33,AU,Australia,134027,Ange Postecoglou,ange-postecoglou,Tottenham Hotspur,TOT,False,Tottenham ,tottenham-hotspur,[],#ffffff,#000066,#000066,0,545589,London,EN,England,24806,62850,Tottenham Hotspur Stadium,11352444,,,,,,,,,,34,52186,Premier League 23/24,23/24,tottenham-hotspur-manchester-city,1713621600,0,Not started,notstarted,,,,True,London,24806,62850,Tottenham Hotspur Stadium,0
148,,,,,,,EN,England,-2045347200,Chelsea,38,AR,Argentina,3377,Mauricio Pochettino,mauricio-pochettino,Chelsea,CHE,Chelsea,chelsea,[],#0310a7,#ffffff,#ffffff,0,904338,London,EN,England,799,41837,Stamford Bridge,0,,False,,mcYb,2,45,,False,False,,,False,,,,,,,EN,England,False,-2897769600,Manchester United,35,NL,Netherlands,53013,Erik ten Hag,erik-ten-hag,Manchester United,MUN,False,Man Utd,manchester-united,[],#ff0000,#373737,#373737,0,1213003,Manchester,EN,England,9,74879,Old Trafford,11352445,,,,,,,,,,15,52186,Premier League 23/24,23/24,chelsea-manchester-united,1701892800,0,Not started,notstarted,,,,True,Manchester,9,74879,Old Trafford,0
149,,,,,,,EN,England,-2531779200,Brentford,50,DK,Denmark,94249,Thomas Frank,thomas-frank,Brentford,BRE,Brentford,brentford,[],#ffffff,#ff0000,#ff0000,0,98461,London,EN,England,29716,17250,Brentford Community Stadium,0,,False,,dsab,2,45,,False,False,,,False,,,,,,,EN,England,False,-2933712000,Wolverhampton,3,EN,England,798899,Gary O'Neil,gary-oneil,Wolverhampton,WOL,False,Wolves,wolverhampton,[],#ff9900,#000000,#000000,0,122286,Wolverhampton,EN,England,1272,32050,Molineux Stadium,11352446,,,,,,,,,,24,52186,Premier League 23/24,23/24,brentford-wolverhampton,1707577200,0,Not started,notstarted,,,,True,Wolverhampton,1272,32050,Molineux Stadium,0
150,59961.0,2.0,2.0,2.0,1.0,1.0,EN,England,-2841091200,Fulham,43,PT,Portugal,205808,Marco Silva,marco-silva,Fulham,FUL,Fulham,fulham,[],#ffffff,#000000,#000000,0,113132,London,EN,England,611,25700,Craven Cottage,1693065517,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",False,1693065512.0,RsT,2,45,1.0,False,False,True,True,True,True,2.0,2.0,2.0,0.0,2.0,EN,England,False,-2621894400,Arsenal,42,ES,Spain,794075,Mikel Arteta,mikel-arteta,Arsenal,ARS,False,Arsenal,arsenal,[],#cc0000,#ffffff,#ffffff,0,877612,London,EN,England,624,60260,Emirates Stadium,11352447,EN,England,320.0,104864.0,Paul Tierney,25.0,paul-tierney,1114.0,18.0,3,52186,Premier League 23/24,23/24,fulham-arsenal,1693058400,100,Ended,finished,1693065512.0,2.0,9.0,True,London,624,60260,Emirates Stadium,3
151,,,,,,,EN,England,-2621894400,Arsenal,42,ES,Spain,794075,Mikel Arteta,mikel-arteta,Arsenal,ARS,Arsenal,arsenal,[],#cc0000,#ffffff,#ffffff,0,876999,London,EN,England,624,60260,Emirates Stadium,0,,False,,dsR,2,45,,False,False,,,False,,,,,,,EN,England,False,-2933712000,Wolverhampton,3,EN,England,798899,Gary O'Neil,gary-oneil,Wolverhampton,WOL,False,Wolves,wolverhampton,[],#ff9900,#000000,#000000,0,122162,Wolverhampton,EN,England,1272,32050,Molineux Stadium,11352448,,,,,,,,,,34,52186,Premier League 23/24,23/24,arsenal-wolverhampton,1713621600,0,Not started,notstarted,,,,True,Wolverhampton,1272,32050,Molineux Stadium,0
152,,,,,,,EN,England,-2621894400,Arsenal,42,ES,Spain,794075,Mikel Arteta,mikel-arteta,Arsenal,ARS,Arsenal,arsenal,[],#cc0000,#ffffff,#ffffff,0,877066,London,EN,England,624,60260,Emirates Stadium,0,,False,,PR,2,45,,False,False,,,False,,,,,,,EN,England,False,-3024345600,Aston Villa,40,ES,Spain,53062,Unai Emery,unai-emery,Aston Villa,AVL,False,Aston Villa,aston-villa,[],#670e36,#94bee5,#94bee5,0,174331,Birmingham,EN,England,815,42682,Villa Park,11352449,,,,,,,,,,16,52186,Premier League 23/24,23/24,arsenal-aston-villa,1702134000,0,Not started,notstarted,,,,True,Birmingham,815,42682,Villa Park,0
153,,,,,,,EN,England,-2455056000,Liverpool,44,DE,Germany,52829,Jürgen Klopp,jurgen-klopp,Liverpool,LIV,Liverpool,liverpool,[],#cc0000,#ffffff,#ffffff,0,1088376,Liverpool,EN,England,579,53394,Anfield,0,,False,,Usab,2,45,,False,False,,,False,,,,,,,EN,England,False,-2531779200,Brentford,50,DK,Denmark,94249,Thomas Frank,thomas-frank,Brentford,BRE,False,Brentford,brentford,[],#ffffff,#ff0000,#ff0000,0,98582,London,EN,England,29716,17250,Brentford Community Stadium,11352450,,,,,,,,,,25,52186,Premier League 23/24,23/24,brentford-liverpool,1708182000,0,Not started,notstarted,,,,True,London,29716,17250,Brentford Community Stadium,0
154,,,,,,,EN,England,-2159827200,Brighton & Hove Albion,30,IT,Italy,595814,Roberto De Zerbi,roberto-de-zerbi,Brighton & Hove Albion,BRI,Brighton,brighton-and-hove-albion,[],#0054a6,#ffffff,#ffffff,0,161203,Falmer,EN,England,2443,31810,American Express Community's Stadium,0,,False,,Fskb,2,45,,False,False,,,False,,,,,,,EN,England,False,-2240524800,Bournemouth,60,ES,Spain,790205,Andoni Iraola,andoni-iraola,Bournemouth,BOU,False,Bournemouth,bournemouth,[],#000000,#cc0000,#cc0000,0,67569,Bournemouth,EN,England,2990,11700,Vitality Stadium,11352451,,,,,,,,,,35,52186,Premier League 23/24,23/24,bournemouth-brighton-and-hove-albion,1714226400,0,Not started,notstarted,,,,True,Bournemouth,2990,11700,Vitality Stadium,0
155,,,,,,,EN,England,-2776982400,Burnley,6,BE,Belgium,792129,Vincent Kompany,vincent-kompany,Burnley,BUR,Burnley,burnley,[],#81204c,#8fd2f4,#8fd2f4,0,78741,Burnley,EN,England,806,21944,Turf Moor,0,,False,,gsF,2,45,,False,False,,,False,,,,,,,EN,England,False,-2159827200,Brighton & Hove Albion,30,IT,Italy,595814,Roberto De Zerbi,roberto-de-zerbi,Brighton & Hove Albion,BRI,False,Brighton,brighton-and-hove-albion,[],#0054a6,#ffffff,#ffffff,0,160427,Falmer,EN,England,2443,31810,American Express Community's Stadium,11352452,,,,,,,,,,16,52186,Premier League 23/24,23/24,brighton-and-hove-albion-burnley,1702134000,0,Not started,notstarted,,,,True,Falmer,2443,31810,American Express Community's Stadium,0
156,,,,,,,EN,England,-2621894400,Arsenal,42,ES,Spain,794075,Mikel Arteta,mikel-arteta,Arsenal,ARS,Arsenal,arsenal,[],#cc0000,#ffffff,#ffffff,0,877066,London,EN,England,624,60260,Emirates Stadium,0,,False,,gsR,2,45,,False,False,,,False,,,,,,,EN,England,False,-2776982400,Burnley,6,BE,Belgium,792129,Vincent Kompany,vincent-kompany,Burnley,BUR,False,Burnley,burnley,[],#81204c,#8fd2f4,#8fd2f4,0,78741,Burnley,EN,England,806,21944,Turf Moor,11352453,,,,,,,,,,25,52186,Premier League 23/24,23/24,arsenal-burnley,1708182000,0,Not started,notstarted,,,,True,Burnley,806,21944,Turf Moor,0
157,,,,,,,EN,England,-2045347200,Chelsea,38,AR,Argentina,3377,Mauricio Pochettino,mauricio-pochettino,Chelsea,CHE,Chelsea,chelsea,[],#0310a7,#ffffff,#ffffff,0,904338,London,EN,England,799,41837,Stamford Bridge,0,,False,,NP,2,45,,False,False,,,False,,,,,,,EN,England,False,-3024345600,Aston Villa,40,ES,Spain,53062,Unai Emery,unai-emery,Aston Villa,AVL,False,Aston Villa,aston-villa,[],#670e36,#94bee5,#94bee5,0,174331,Birmingham,EN,England,815,42682,Villa Park,11352454,,,,,,,,,,35,52186,Premier League 23/24,23/24,aston-villa-chelsea,1714226400,0,Not started,notstarted,,,,True,Birmingham,815,42682,Villa Park,0
158,,,,,,,EN,England,-2455056000,Liverpool,44,DE,Germany,52829,Jürgen Klopp,jurgen-klopp,Liverpool,LIV,Liverpool,liverpool,[],#cc0000,#ffffff,#ffffff,0,1088376,Liverpool,EN,England,579,53394,Anfield,0,,False,,hsU,2,45,,False,False,,,False,,,,,,,EN,England,False,-2051222400,Crystal Palace,7,EN,England,52951,Roy Hodgson,roy-hodgson,Crystal Palace,CRY,False,Crystal Palace,crystal-palace,[],#0033ff,#b90d2b,#b90d2b,0,104491,London,EN,England,10,25456,Selhurst Park,11352455,,,,,,,,,,16,52186,Premier League 23/24,23/24,liverpool-crystal-palace,1702134000,0,Not started,notstarted,,,,True,London,10,25456,Selhurst Park,0
159,16997.0,1.0,1.0,1.0,0.0,1.0,EN,England,-2051222400,Crystal Palace,7,EN,England,52951,Roy Hodgson,roy-hodgson,Crystal Palace,CRY,Crystal Palace,crystal-palace,[],#0033ff,#b90d2b,#b90d2b,0,104637,London,EN,England,10,25456,Selhurst Park,1693065133,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",False,1693065128.0,hsab,2,45,1.0,False,False,True,True,True,True,1.0,1.0,1.0,1.0,0.0,EN,England,False,-2531779200,Brentford,50,DK,Denmark,94249,Thomas Frank,thomas-frank,Brentford,BRE,False,Brentford,brentford,[],#ffffff,#ff0000,#ff0000,0,98461,London,EN,England,29716,17250,Brentford Community Stadium,11352456,EN,England,259.0,84326.0,Peter Bankes,30.0,peter-bankes,1074.0,14.0,3,52186,Premier League 23/24,23/24,brentford-crystal-palace,1693058400,100,Ended,finished,1693065128.0,1.0,5.0,True,London,29716,17250,Brentford Community Stadium,3
